AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-04-27,1.0,Detroit Metropolitan Wayne County ,32,Romulus,Michigan,United States of America (the)
Daily,2020-06-30,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-09-24,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-04-18,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-08-25,1.0,Detroit Metropolitan Wayne County ,56,Romulus,Michigan,United States of America (the)
Daily,2020-10-21,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-11-25,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-06-16,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-07-05,1.0,Detroit Metropolitan Wayne County ,37,Romulus,Michigan,United States of America (the)
Daily,2020-08-10,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-08-13,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-10-07,1.0,Detroit Metropolitan Wayne County ,60,Romulus,Michigan,United States of America (the)
Daily,2020-10-11,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-04-26,1.0,Detroit Metropolitan Wayne County ,31,Romulus,Michigan,United States of America (the)
Daily,2020-05-06,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-05-07,1.0,Detroit Metropolitan Wayne County ,38,Romulus,Michigan,United States of America (the)
Daily,2020-05-12,1.0,Detroit Metropolitan Wayne County ,41,Romulus,Michigan,United States of America (the)
Daily,2020-05-14,1.0,Detroit Metropolitan Wayne County ,34,Romulus,Michigan,United States of America (the)
Daily,2020-06-29,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-08-30,1.0,Detroit Metropolitan Wayne County ,32,Romulus,Michigan,United States of America (the)
Daily,2020-11-19,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-04-06,1.0,Detroit Metropolitan Wayne County ,39,Romulus,Michigan,United States of America (the)
Daily,2020-05-21,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-08-11,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-08-24,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
