AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-07-19,1.0,Dallas/Fort Worth International ,52,Grapevine,Texas,United States of America (the)
Daily,2020-10-09,1.0,Dallas/Fort Worth International ,96,Grapevine,Texas,United States of America (the)
Daily,2020-03-28,1.0,Dallas/Fort Worth International ,64,Grapevine,Texas,United States of America (the)
Daily,2020-04-17,1.0,Dallas/Fort Worth International ,59,Grapevine,Texas,United States of America (the)
Daily,2020-05-17,1.0,Dallas/Fort Worth International ,38,Grapevine,Texas,United States of America (the)
Daily,2020-07-22,1.0,Dallas/Fort Worth International ,97,Grapevine,Texas,United States of America (the)
Daily,2020-07-26,1.0,Dallas/Fort Worth International ,53,Grapevine,Texas,United States of America (the)
Daily,2020-11-13,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-04-27,1.0,Dallas/Fort Worth International ,63,Grapevine,Texas,United States of America (the)
Daily,2020-11-10,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-11-11,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-09-08,1.0,Dallas/Fort Worth International ,79,Grapevine,Texas,United States of America (the)
Daily,2020-09-19,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-09-28,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-06-19,1.0,Dallas/Fort Worth International ,78,Grapevine,Texas,United States of America (the)
Daily,2020-10-06,1.0,Dallas/Fort Worth International ,97,Grapevine,Texas,United States of America (the)
Daily,2020-10-19,1.0,Dallas/Fort Worth International ,97,Grapevine,Texas,United States of America (the)
Daily,2020-11-15,1.0,Dallas/Fort Worth International ,78,Grapevine,Texas,United States of America (the)
Daily,2020-11-19,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-04-11,1.0,Dallas/Fort Worth International ,49,Grapevine,Texas,United States of America (the)
Daily,2020-04-24,1.0,Dallas/Fort Worth International ,64,Grapevine,Texas,United States of America (the)
Daily,2020-06-18,1.0,Dallas/Fort Worth International ,83,Grapevine,Texas,United States of America (the)
Daily,2020-07-02,1.0,Dallas/Fort Worth International ,85,Grapevine,Texas,United States of America (the)
Daily,2020-07-06,1.0,Dallas/Fort Worth International ,70,Grapevine,Texas,United States of America (the)
Daily,2020-07-10,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-07-30,1.0,Dallas/Fort Worth International ,84,Grapevine,Texas,United States of America (the)
Daily,2020-10-10,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-10-24,1.0,Dallas/Fort Worth International ,78,Grapevine,Texas,United States of America (the)
Daily,2020-03-23,1.0,Dallas/Fort Worth International ,79,Grapevine,Texas,United States of America (the)
Daily,2020-04-23,1.0,Dallas/Fort Worth International ,62,Grapevine,Texas,United States of America (the)
